Feature ID	Taxon	Confidence
822d01bc684d3c64bf37b03c5c4a415c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Burkholderia-Caballeronia-Paraburkholderia	0.984976183654578
97358ebe9898046158e9dae2252e192b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.9824482585656588
51c8603fd2604f11327f51483f2c345c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9997090310868743
cbaee7403118ce8375ce051c3edbedd5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.999999971116128
2c63b5b7b193664b939577c689c007fd	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Herbaspirillum	0.9781006437449259
85c01bd750c19fd606faf5a6715ed798	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured	0.8682457105792234
f61861e0c8b927bf61cf926ba138c8f3	D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Pyrinomonadales;D_4__Pyrinomonadaceae;D_5__RB41	0.998156940285085
b7571d144c7a1a3e3759844826d837bd	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.9853605772373293
8a7ecf7300b6af27838956f18f37213f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.9999457124412123
7dbbdfe317ef73d3780c01555b1bd943	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrososphaerales;D_4__Nitrososphaeraceae	0.9999999993749196
16666b621009b49e4854ecc14c478b52	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.9917953091475252
2c56f413a2b467e243b0e00d3dcbe154	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae	0.9999995921185658
02db310144379b52faa87ffd718eff66	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Pantoea	0.7334626902187708
05adbfcd13d6140ec45fec3804950d81	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Serratia	0.8753849090803337
4d8d6cd06e7ca7d313378a1bb6c4436f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Novosphingobium	0.9994406732515729
52ab1261077dd578a3ee70bb670a0bfc	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.9973417932675207
4d81f65f2dea00d151bc01b5257a8d67	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium	0.999842154563898
d76b43f40f0ccc671890876bf8aeef28	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__SC-I-84;D_5__uncultured proteobacterium;D_6__uncultured proteobacterium	0.7203368666186414
a4b68a69a5a33fe59b60b27771d86786	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured	0.9999330454143313
c21d44f0cd1583cbe24c1d8dbd14eec4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.9999676479632318
58ccdda88a0bffbfde660ce861f08ee3	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptomycetales;D_4__Streptomycetaceae;D_5__Streptomyces	0.9994247926353558
9f7984c51af0f8a4d9e2d5c458c683bf	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Burkholderia-Caballeronia-Paraburkholderia	0.9998584367089447
a0b2fe185a698428e6fb6fa92bbda35b	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptomycetales;D_4__Streptomycetaceae;D_5__Streptomyces	0.9986974920620381
a43dc7dba8ece8370ef61c29cd8e99dd	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus	0.9997943013880113
cc6ed459b656128bfd02943bd4908474	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9999999755423223
8755dd79f550adc526a2b639ce4e1799	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;D_5__uncultured Acidobacteriaceae bacterium;D_6__uncultured Acidobacteriaceae bacterium	0.7489235209464971
730e87d545a9b8dad25715739eb7e925	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999999898111263
56ca46eed43e38522cc2d2cc768bca80	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.9999999999718759
e79562353bd7acdcc5a930c4198687b5	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Gemmatimonas	0.9999999276148079
880b302e57e8682b8b75acd55a8db483	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.9998077623358606
de5268e2d65e037c77a85718968442b6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Variovorax	0.8594156776682491
f6543ad1d3bc2ab8cd1d127492d17003	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavisolibacter	0.9844874523702117
21bc88f153846630c9f94f13075ef051	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Mesorhizobium	0.9896254122685723
b843ca15baf52b4ac0e4e66865a7c3d7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Burkholderia-Caballeronia-Paraburkholderia	0.9993035877205141
79a580012989dcfb561c0bd629191daa	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria	0.9889069714325581
10768cb715ff569afe73508ef5c4b21c	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Geodermatophilaceae;D_5__Blastococcus	0.9994476909206578
962cdc07820c3cf34357eb59a056a15b	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptomycetales;D_4__Streptomycetaceae;D_5__Streptomyces	0.9988914482797492
600c0699b64d71e94e7a7410d481e58f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Luteimonas	0.8854943942792803
12fab337081479187efdf9fa60077a48	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__Actinoplanes	0.9052269480209044
8521acd2b8441085b0635a68a303574e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae	0.9999999990130718
f378a9c71497fcc58632279d671620ad	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Arenimonas	0.9999996558270746
b0ec23d83d11c07dedb9c0280e72bddc	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Burkholderia-Caballeronia-Paraburkholderia	0.9999992247603393
e840946569cb17bae6c87116f8d64380	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.9944959068688831
b308edebc29fae49f682630b8700626d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Burkholderia-Caballeronia-Paraburkholderia	0.9999364056679444
08091b1f7eb98df0b90bd32aa7384e50	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__A21b;D_5__uncultured Rhodocyclaceae bacterium;D_6__uncultured Rhodocyclaceae bacterium	0.7251947714645001
f3fd0c63c0b337a22a73b89e756bb5c2	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__SC-I-84	0.9999987015859909
86a5bdaf1bcf41b8faccf783db025173	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__SC-I-84	0.999996734955174
ba1985b2f4414d388f9b26a7c643f881	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella	0.998738354786995
682d85bb9cd7b45c6076ed4f3ab7c453	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.9938859125423294
578750ad4a63fbf6eb5c9ab35f287dc1	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__uncultured	0.7205889859102216
07f08be0ab9e6cee8141061553b09513	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavisolibacter;D_6__uncultured soil bacterium	0.869404072883564
48d7ef4bfccb6efa23611376f8fcc9ff	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured	0.9999665417795147
b0678cdbd5d8422bd3179f15cf62731d	D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira	0.9999999999998561
dcebcca13a3e634371704c988df13605	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Gemmatimonas	0.8777369483504355
bb0f6415ce3b43a08bde4c6cef2f70cf	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Flavisolibacter	0.9614003648004514
9b874a8e75780fc148ce145188a2b5d6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Devosiaceae;D_5__Devosia	0.8803990835463082
0c5352748e8d8ba07445c0d7060d946b	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae;D_5__Gaiella;D_6__uncultured Rubrobacteria bacterium	0.873294968548334
df3a184f131a5b608ca1636d17146630	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.999999999956935
4a6a9bec73812be936c415d917a823c9	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured	0.8973285268060989
a9f608f3de12a5aa9e500eef46596c3b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Parafilimonas;D_6__uncultured Bacteroidetes bacterium	0.859114510394343
95fa7ce409642cbceb4274e2ed176875	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Pseudoxanthomonas	0.9999976441994011
0d3462c536fa38cca9e8216edcccef9e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Arenimonas	0.9999905842154077
00f599c811b2b6882e820f8d85e0d5b1	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Ramlibacter	0.9183009581275255
dd1499608143d2e63e6f3e1914879e2a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae	0.9999946763528835
bcbfe108abe04537f69a8563efbf391d	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella;D_6__Niastella yeongjuensis	0.7051212904669825
b7b7bde78d638a1621f6df75bf4c22be	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia	0.9988170096688724
e4e0b1ea7cf3ace48c973c60ba9b3982	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.9999999999242625
1cb01b5fd64597108879c2426f671c79	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured	0.9977533232442084
ff287b6e42e772739c7fa40ffcb26dc0	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae;D_5__Gaiella	0.9913304826845964
ff177f8bb72ed7a8d93746a6d2bbdefd	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia	0.9994862978097123
9665b01495fa30e1d734a006568fd185	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999962081235936
4f45d68cdf04692317a2d44f53d1bf68	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Acidibacter	0.9865930370665633
e6191e4043352e04d6ef778d78bcb57f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__SC-I-84	0.9999998194540267
5ef236dbb5a31832e83e7664634f1513	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella	0.999792798936751
617b1fe699a310bf6347321517756970	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Variovorax	0.799297715931027
03593e1219998a830919ec6c39e4e146	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Novosphingobium	0.999562324414513
148d1e1e3d250170b1192f34593b15e5	D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7	0.9999980020842213
aba1eea7a6c77e49f144b2a8eb54f118	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Kutzneria	0.7765491300592945
58f4c2a5e267a0fd83cecc79125e4a26	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1)	0.999999795117149
56633a3c912d27a7a423fb52aee13216	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;D_5__uncultured Acidobacteriaceae bacterium;D_6__uncultured Acidobacteriaceae bacterium	0.7050106696032946
00e666aadc308f6fbd6a4277c3c4ab62	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Pseudoduganella;D_6__uncultured bacterium	0.722516262246882
d589c9caa0025bf0e1721ee5fec2c3d2	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__Rhodanobacter;D_6__uncultured Dokdonella sp.	0.947733417022277
a7ac3a3f04df4e9d72f36b2ef2bd8045	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Duganella	0.9953906195693173
95d8fd65937a9cd64d9941bc0b194e4f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__Ellin6067	0.9999987813790188
56c314baa9cfec1249f10c821a3d5577	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__SC-I-84	0.9999935843814256
8a7aa1d98497b95345befd872b7d1633	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.9991020619809076
31a57b21ac53421e0e13fe7d1eb543b5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__uncultured	0.8168924975436418
184a6470dfd07fa7bdb511ad094c888a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__Rhodanobacter	0.9954572558966666
50c782292fada56d4c316f7c76dc7904	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Novosphingobium	0.9013901778522877
62bc9a69a28df33958e6f233030dc044	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Gemmatimonas;D_6__uncultured Gemmatimonas sp.	0.9913101903754358
f223fb5a829edbf808f5a945c9830918	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured	0.9986805693160484
7a680c97d9a5e804f1552ee95b037f27	D_0__Bacteria;D_1__Actinobacteria;D_2__MB-A2-108;D_3__uncultured Kineosporiaceae bacterium;D_4__uncultured Kineosporiaceae bacterium;D_5__uncultured Kineosporiaceae bacterium;D_6__uncultured Kineosporiaceae bacterium	0.9941594644813461
b4e3be615abe1def8647f8653419af1f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__Rhodanobacter	0.938543218057082
1ba80d9478692b95320ab8c54a12ac07	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;D_5__uncultured Acidobacteriaceae bacterium;D_6__uncultured Acidobacteriaceae bacterium	0.7840181954193534
fbca547be9ef9110e20ea9875428a1a4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9915301079160831
c0355b2e8981ee9131633b2e8a604e22	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae;D_5__Gaiella	0.9295294742950062
72203117a9e9c27931f2ce3270bd8ce8	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.9998878046603223
be49f1228d4de5dcf21df6f0df0cb403	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae	0.9999645545248899
dcfe3c6ad95970dbed0942e76ac5bdc6	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.9999999997642035
c70cb9297d5daf57c3e35f39cc5596db	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Caulobacter	0.9999651592515957
b9ea6fb81b3308f421a30c45ac773405	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae	0.9999999561402452
787852d1bfe77c19beba64564eb40420	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella	0.9998898889440379
672269eefa707ca4bb3f7a0f223c2eb1	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__Gemmatirosa;D_6__uncultured bacterium	0.8566048548989628
e768925dd358047fcb23791c1b180f52	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Mesorhizobium	0.920080574780364
c83c62735856d6c9047d39eeb8fc3086	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__Rhodanobacter	0.7644215725934718
8813c9e7ee75d8aa31b7f53a7d1a8669	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Delftia	0.9355563528731705
18180f3e0796ab16fdde1c6554ce81de	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured	0.9999991923992296
a78b882e0d6340fed955e420eaa985c9	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999998036189133
4a9c91ed7482c438b2a63860c26e7c2e	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae;D_5__Nocardioides	0.9999375543254775
